location	distance	lucky_number
sxk8yw	19.55298684	0
sxk33w	40.53624738	296
sxkb6q	35.27704998	1567
sxkc01	21.02247803	0
sxk6q0	24.44792659	0
sxk6p5	20.04744522	538
sxk98h	16.34635715	1097
sxk96u	10.77929397	0
sxk9qd	13.25164809	1508
sxkd1q	13.01625301	0
sxk3jt	28.40135365	0
sxk6xh	24.71334529	249
sxk9q8	14.23307886	0
sxk66z	37.15184757	210
sxk9dm	8.335020861	0
sxhzvw	50.53564417	0
sxk99u	10.26254321	320
sxkc4b	29.04328638	0
sxk6wu	25.44347069	0
sxk9dq	8.082921534	0
sxk3ks	30.12084386	1304
sxkdsb	12.9406583	0
sxk3k9	30.73354734	969
sxk9p0	19.34040019	0
sxk6k7	31.1394544	685
sxkc43	27.18297618	0
sxkbgw	32.02177861	0
sxk6mf	25.72823055	0
sxk9kx	7.400702069	791
sx7fw8	81.21539791	0
sxk99c	11.15681218	0
sxkbmk	43.87303481	37
sxk9ne	16.82565385	1032
sxk33u	39.89966823	0
sxkcdv	24.14448253	200
sxk3he	32.23836752	0
sxk9fs	6.578785508	0
sxk94n	15.36029339	0
sxk8xg	27.63014417	1480
sxk994	13.28667448	0
sxk98s	14.57584987	681
sxk1fu	64.60294513	716
sxk61x	40.37329503	492
sxk9b6	14.85912568	69
sxkcu2	29.44605606	0
sxkbgh	31.23234218	787
sxk9q7	12.20556355	0
sxk3jm	29.21659372	0
sxk4px	47.63772713	0
sxk9p2	19.83519344	1449
sxkd1f	10.24292497	0
sxk9c4	12.09772534	0
sxk9bc	13.06242241	1190
sxkbbp	21.96358942	0
sxk6p5	20.04744522	743
sx7fw5	83.32688185	0
sxk3x5	20.06863553	1602
sxkf1x	20.584085	225
sxk4jm	55.70008961	0
sxk3ew	32.50511392	0
sxk9j4	15.5345337	1240
sxkbhp	42.72890106	0
sxk60v	42.9060648	780
sxk991	13.55261358	716
sxk6qs	23.6755925	0
sxk3jf	28.53583425	0
sx7ghm	92.05398658	0
sxk90w	18.96176129	0
sxk9j9	16.5423581	0
sxk6sk	33.26827659	249
sxk4pf	46.3570607	1034
sxk326	45.56838895	0
sxk9sv	4.076901643	0
sxkd1m	12.71231751	0
sxk92c	17.05408781	0
sxk4rx	48.61492902	455
sxk8xx	25.03630281	0
sxkbjz	47.28964506	0
sxk3eg	31.82261652	0
sxk1em	62.88393783	0
sxk8zn	20.39575208	1062
sxk6t2	28.88243645	0
sxkc2c	19.84074167	0
sxk3r5	21.79362627	418
sxk3ze	17.60952172	1639
sxk1uf	57.23728534	1025
sxkb90	31.56394785	0
sxk448	65.58113014	0
sxk9j8	17.13152176	498
sxk9ey	3.63861169	574
sxkf1x	20.584085	649
sxk3hw	31.44147951	769
sx7fky	87.42132851	0
sxk691	43.64771855	0
sxkb3x	33.11577608	490
sxk8xq	25.16029546	0
sxkcvy	34.95558618	0
sxk9e2	7.735537273	249
sxk3wz	20.52561173	1389
sxk936	15.26857998	0
sxk3rg	19.3629644	0
sxk393	41.12233495	1297
sxkdsb	12.9406583	1032
sxkd2m	18.46082665	0
sxkc0z	20.54651171	0
sxkbmk	43.87303481	0
sxk60t	43.81796693	0
sxkbfy	29.75779427	0
sxk9n6	16.94623242	1463
sxk60n	45.72669544	0
sxkd46	8.601933952	0
sxk9k0	11.68043142	0
sxk1dz	64.66066712	0
sxk97m	9.378082353	0
sxk3r0	22.67994793	0
sxk3x0	20.59663272	294
sxk1dt	65.64437989	0
sxk9kg	9.954624883	92
sx7fqk	81.7918871	0
sxk1xb	46.68505062	0
sxk60t	43.81796693	679
sxkcfd	22.94356428	335
sxk3rd	20.46840824	0
sxk93r	13.36996041	916
sxk4pg	46.41535859	0
sxk3ke	30.31412249	1041
sxk4r8	47.73356405	0
sxk3hz	30.34929156	0
sxk3r1	22.37169997	0
sxkdqj	12.6882308	0
sxk92f	16.66493637	0
sxk4rw	48.46686336	0
sxk3bd	43.41623985	15
sx7cv2	84.9052538	0
sxk9m3	11.59266185	0
sxkc17	23.50364835	0
sx7fw5	83.32688185	860
sxk9dj	9.170716345	0
sxk96q	10.92626022	0
sxkdkk	10.3778789	1119
sxk9tk	5.596569463	0
sxk9jm	13.93924887	1486
sxk9f0	8.597956846	244
sxk9mh	9.567884789	255
sxk1cv	68.29357739	0
sxkbg6	32.71239741	0
sxkb97	30.59540246	0
sxkc17	23.50364835	0
sxk9rf	16.50589299	0
sxk3wz	20.52561173	0
sxk456	62.88630299	0
sxk3bs	43.41211393	1568
sxk92f	16.66493637	1631
sxk9ng	17.29388795	1307
sxkc4x	26.0160202	0
sxk93v	12.66818734	534
sxk3r3	21.57407728	1350
sxk3pr	22.22514117	0
sxk9hr	12.24732113	294
sxk96b	12.92822238	324
sxk8z8	24.49973279	0
sxk456	62.88630299	441
sxk8yr	18.61991474	1421
sxkc27	17.62684638	0
sxk6e4	36.93742193	610
sxk9ej	5.981469628	0
sxkd80	20.3121904	0
sxkf1v	21.06298191	0
sxkbk6	42.02051034	0
sxkb8c	30.54699255	695
sxk1rq	48.6991962	844
sxk8zn	20.39575208	0
sxk9qf	13.84098215	479
sx7fkq	89.24676688	1147
sxk9p4	18.30591671	0
sxk6q7	24.25478963	1579
sxk38y	42.6084084	0
sxk3w3	23.0564497	405
sxkc5t	29.85549306	0
sxkc0h	19.66903485	0
sxkd31	14.79048697	0
sxk3m2	28.41457575	0
sxhzvw	50.53564417	1556
sxk9nn	14.34243472	1535
sxk6pe	18.26595023	0
sxk9hu	14.18869497	592
sxk90w	18.96176129	0
sxk40j	74.95578696	0
sxkc0u	21.69155772	96
sxkds3	13.43509872	0
sxkbbe	25.027778	0
sxkc5s	30.13729001	281
sxk6q1	24.65217806	0
sxk3bb	42.53409555	0
sxkbgt	32.36563827	525
sxkbhs	45.33040159	676
sxk3t5	27.2783083	0
sxkc42	27.54618638	0
sxk3jw	28.11558195	405
sxk9r2	15.98720711	0
sxk9zj	10.10509139	0
sxk4pc	46.30676421	1480
sxk3bd	43.41623985	0
sxkbm6	44.68619105	0
sxkd1f	10.24292497	1151
sxk3nu	24.78254031	0
sxk37e	33.82528782	0
sxk6p5	20.04744522	0
sxk9w7	8.773907949	872
sxk93n	14.47663213	343
sxk9ch	12.09494079	1510
sxkd46	8.601933952	314
sx7cv0	85.82658017	0
sxk3k1	32.46183064	242
sxk90g	19.62845333	149
sxk93t	13.36122822	0
sxk3ze	17.60952172	1574
sxkbm7	44.27725758	0
sxk9sz	3.016594267	0
sxkdkb	8.120093373	895
sxk1ch	71.05246142	529
sxk3bt	43.42296823	1409
sxkc5q	28.75586523	237
sxk979	11.39106978	1564
sxkc0u	21.69155772	694
sxk6t1	29.97815256	0
sxkbge	33.07655287	0
sxkcdv	24.14448253	0
sxk9mg	11.20478284	401
sxk9yt	8.278434704	1070
sxk4pg	46.41535859	0
sxk1cm	70.13600973	117
sxk9zj	10.10509139	1589
sxkc4b	29.04328638	0
sxk3qg	22.62098203	0
sxk6ru	19.64141868	0
sxk9d0	10.77124213	0
sxkbkx	40.57830641	0
sxk397	40.95445207	0
sxk92z	14.94415621	1114
sxk90y	18.29464471	799
sxk6sh	34.08869389	0
sxk66m	38.53209317	0
sxk9e1	7.733068895	0
sxk994	13.28667448	136
sx7cu9	87.65479587	0
sxk6me	26.80653164	0
sxk664	38.94855005	1590
sxk92y	15.25485825	1407
sxkc64	23.53479618	394
sxk1se	58.37910817	716
sxkd32	13.68597244	48
sxkc2d	18.73376155	1591
sxk3gk	33.27793359	1137
sxkfnd	37.90644586	0
sxk9pq	16.89867221	0
sxk6db	37.35591705	0
sxk3wg	20.96359402	335
sxk4pb	46.2644952	0
sxk6ss	32.45322712	1167
sxk99r	11.42990053	0
sxk3s6	30.10984735	0
sxk97n	9.255747399	0
sxk6xh	24.71334529	276
sx7fqy	80.12686062	1303
sxk3z4	19.46337903	891
sxkbj4	47.48090093	544
sxk9ns	16.29425183	1631
sxk61n	42.08596946	117
sxk3nt	25.21426869	0
sxk90u	19.17466243	0
sxk9dn	8.942139748	1279
sxkc03	21.63640452	201
sxk1uc	57.24966354	0
sxk4pv	46.55583417	0
sxk1u5	59.99574532	583
sxk920	19.60521848	0
sxk1ch	71.05246142	492
sxk9n4	16.57108491	0
sxkb9f	32.21181192	0
sxk98m	15.29965195	0
sxk9t2	7.637537328	0
sx7fr6	77.99341258	0
sxk91n	17.65051708	0
sxkc31	20.61380577	478
sxkdqs	13.21685527	0
sxk3k2	31.81570317	978
sxk38z	42.56687666	0
sxk9n6	16.94623242	0
sxk3s4	31.01646885	735
sxkbgr	30.91409048	44
sxk925	18.5736167	0
sxk407	73.9533342	382
sxkd49	7.499419983	11
sxk1v1	56.32836995	0
sxk3jw	28.11558195	1109
sxkfn0	35.95539039	0
sxk393	41.12233495	0
sxk6nq	23.19770417	1448
sxk9m4	10.74791219	1268
sxkdt8	13.59029261	1566
sxk3ev	31.65441195	1557
sxk6mw	27.52503441	0
sxk98q	15.16333206	1157
sxk9jg	15.66473607	0
sx7gj0	88.59555284	0
sxk4pv	46.55583417	1417
sxkc2q	16.6751005	574
sxk3jd	29.3185332	605
sxk6sh	34.08869389	0
sxkc5s	30.13729001	0
sxk9f0	8.597956846	0
sxkf1u	20.89499452	0
sxkc08	22.71306177	0
sxk655	34.52976494	0
sxkc0q	19.49545028	0
sxk6p9	17.97973383	0
sxk3yc	20.41327149	0
sxkbhf	46.85895219	0
sxk3g3	33.29992227	0
sxk99v	10.02150042	0
sxk3pm	22.92300406	138
sxk92d	17.39442954	517
sxk9qr	10.34390434	0
sxkbk6	42.02051034	758
sxk96s	11.28862949	0
sxkc4r	25.20611908	0
sxk1qy	50.51913498	0
sxkc0f	22.50567943	0
sxkcdd	23.59750303	0
sxk9f0	8.597956846	677
sxk3pm	22.92300406	0
sxk1tw	54.56522167	0
sxk18j	74.84826451	0
sxk4pg	46.41535859	0
sxk1g5	63.68148557	1522
sxk4pv	46.55583417	0
sxkb6n	34.70739781	0
sxk4x8	48.77021193	0
sxk93v	12.66818734	0
sxk1rm	48.8049276	1586
sxk96x	9.852550307	642
sxk96z	9.26474959	970
sxk932	16.12803429	0
sxk99b	11.50456048	0
sxk90t	19.38203806	224
sxk6th	30.84093126	0
sxk3qb	23.47628418	0
sxkf1r	19.72602705	0
sxk8xg	27.63014417	0
sx7fwj	83.54391238	0
sxkc41	26.44069534	0
sxk1by	71.98828057	875
sxk3qv	22.11702975	778
sxkdqn	13.22120812	0
sxk60m	44.7302439	0
sxk8zk	21.91583298	0
sxk9nx	14.73734666	756
sxkc50	29.80646644	309
sx7cmw	84.3755372	0
sxk3wg	20.96359402	0
sxk37e	33.82528782	0
sxkc1e	24.23043807	0
sxk6dt	39.34625232	0
sxkc5m	29.03538811	0
sxkdkf	9.318282923	151
sxk1zz	46.2302757	0
sxk8zn	20.39575208	1567
sxk915	19.0293751	1584
sxk96k	11.84792715	0
sxk4rz	47.72434204	0
sxkc6n	22.55626394	0
sxkfnd	37.90644586	960
sxk3jk	29.50444009	818
sxk3r0	22.67994793	0
sxk9m5	10.15662967	250
sxkd1q	13.01625301	0
sxk664	38.94855005	0
sxkdmy	12.80499895	0
sxkcej	25.05574508	1247
sxk6x6	23.23854833	0
sxk1b9	72.91246703	0
sxk3er	33.37064098	855
sxk3ky	28.88096159	1582
sxk3wd	22.00702635	0
sxk4rx	48.61492902	1004
sxk9tb	8.65748883	0
sxkbgv	33.12953078	1494
sx7fqs	80.87863917	0
sxkbsk	37.89147499	385
sxk3xj	19.80340725	0
sxk3rz	18.24471246	0
sxk9c4	12.09772534	0
sxk3z2	18.62558036	0
sxkc38	22.50478442	0
sxk9b8	14.04809553	1145
sxk9jt	14.20456755	0
sxk939	15.0499661	0
sxk3g8	32.40959946	0
sxk3p4	24.76703273	1155
sxkbg7	32.33761579	0
sxk8yv	20.50341183	0
sxk9px	17.06685477	0
sxk6m1	28.13650317	0
sxk985	16.51829366	0
sxk9zj	10.10509139	0
sxk3qd	23.71821414	1325
sxkc3k	20.51194101	218
sxk98y	13.36358644	0
sxk40d	72.99902718	130
sxk6ph	20.20403596	0
sxk9k6	10.41299564	1543
sxk920	19.60521848	0
sxk9ht	13.49477117	0
sxkb8z	27.52948624	759
sxk9dc	8.32683043	697
sxk63b	39.58431066	987
sxk9ch	12.09494079	379
sxk93p	14.14891919	0
sxkc0z	20.54651171	87
sxk1s5	60.21626594	0
sxkcer	25.82038743	0
sxkbdj	31.4159574	0
sxkc2b	20.18745145	0
sxkde8	13.13916067	0
sxk1s5	60.21626594	0
sxkc03	21.63640452	0
sxk1uc	57.24966354	730
sxk19m	70.2459076	3
sxk3p3	24.44282962	404
sxkcer	25.82038743	768
sxk91x	15.96802135	0
sxk96z	9.26474959	1307
sxk3pq	22.56848726	759
sxkbb8	26.4889968	1090
sxkc1h	22.40113116	1599
sxkc48	28.28959993	0
sxk1x9	47.51270148	0
sxk9jn	13.13154258	579
sxk1bd	72.90157881	0
sxk97w	8.467140273	0
sxk6t1	29.97815256	0
sxkbft	29.40124301	0
sxk9me	10.7881151	0
sxkdhx	7.365710694	0
sxk1qx	51.33648042	1281
sxkc48	28.28959993	0
sxk6dc	37.56883117	1516
sxk3qc	23.17856282	656
sxk6m1	28.13650317	0
sxk6x1	23.62605049	50
sxkbk7	41.58560264	1509
sxk9c5	12.08086853	384
sxk9jq	13.34926109	0
sxk9qv	12.5186112	0
sxk96n	11.57675192	0
sxkb8z	27.52948624	1252
sxk9bq	14.95409992	1514
sxk91k	17.97372504	0
sxkc52	30.57842928	0
sxk3rn	21.03031819	0
sxkc2k	17.29380484	0
sxk6p5	20.04744522	0
sxk1g5	63.68148557	748
sxk9jd	15.95487288	1390
sxk9j7	15.12434408	0
sxkbbp	21.96358942	0
sxk33t	40.66246163	0
sxk3ex	32.45163163	0
sxk6q1	24.65217806	0
sxk968	13.35599727	0
sxkd5v	6.399572567	1201
sx7fmk	85.4464909	0
sxk1t6	55.68375681	0
sxk3g4	34.20268133	0
sxk3g9	32.37906199	155
sxk1wc	50.25630944	0
sxk8ye	21.23258556	0
sxk6nu	21.09201313	1242
sxk9yt	8.278434704	0
sxk8zb	24.96076521	1544
sxk3sp	30.61407896	0
sxk3py	21.07885313	0
sxk6dc	37.56883117	0
sx7cww	80.34290762	860
sxk9nt	15.76865375	598
sxkb6u	37.39319753	690
sxk1qy	50.51913498	1285
sxk9hg	14.79573248	941
sxkc1j	22.02132549	0
sxk3rn	21.03031819	991
sxk1t6	55.68375681	0
sxk4x8	48.77021193	0
sxk3g2	33.32969191	760
sxkfn0	35.95539039	1450
sxk9d6	9.293875804	1639
sxk40k	73.99306841	861
sxk3qq	23.61327152	0
sxkd83	20.01162264	1601
sxk3s4	31.01646885	416
sxk6w7	26.59769806	0
sxkbhm	44.2577075	492
sxkc23	18.33600596	0
sxk920	19.60521848	0
sxkbfz	29.39635202	0
sxk3z7	18.53096393	0
sxk9b7	14.84519502	0
sxk3xg	17.40055118	1631
sxkb97	30.59540246	0
sxk92y	15.25485825	0
sxk3zx	17.77323395	0
sxk8xw	25.57623492	1054
sxkc07	20.75249592	998
sxk9ns	16.29425183	0
sxk6nu	21.09201313	667
sxk907	20.89734109	0
sxk60q	44.81585021	0
sxkbkt	41.40163719	0
sxk9eh	6.376668252	773
sxkbbc	26.56011079	0
sxkfpq	40.97563988	213
sxk9mg	11.20478284	0
sxk1t6	55.68375681	0
sxkbj8	49.63750509	0
sxk9yt	8.278434704	1125
sxk1u4	60.00154953	0
sxkcdv	24.14448253	0
sxk9cc	9.399521697	145
sxk3pm	22.92300406	0
sxkbf8	31.40501133	677
sxk6w7	26.59769806	0
sxk6pd	18.11308898	0
sxkb8z	27.52948624	0
sxkd94	18.51920994	0
sxk9mb	12.84046666	0
sxk1bz	72.0032972	421
sxk3zr	18.68630697	710
sxk6nr	23.38097916	0
sxk9nh	15.44854615	0
sxk655	34.52976494	0
sxkc21	17.60787205	76
sxk9kg	9.954624883	1632
sxk9v4	2.735647714	1034
sxk3nt	25.21426869	1059
sxk9qk	11.7200363	0
sxk91m	17.49850829	1256
sxkc08	22.71306177	1290
sxk1g4	63.68725326	0
sxk6nr	23.38097916	685
sxk665	39.09524948	927
sxkdqg	13.35277217	0
sxk3wg	20.96359402	0
sxk932	16.12803429	706
sxkb73	39.98704184	590
sxkdk4	9.21141431	0
sx7fqk	81.7918871	0
sxk33d	41.0934025	982
sxk972	12.23739814	0
sxkc5r	28.48672652	1556
sxkc2d	18.73376155	0
sxk9dg	7.471797484	627
sxk9mt	9.690386429	0
sxkc43	27.18297618	0
sxkcv6	33.07720348	0
sxk9q0	13.25686319	720
sxk3je	29.00313965	0
sxk8xg	27.63014417	1187
sxkf25	16.83291679	0
sxk92b	17.45598751	977
sxk6p2	18.7747938	0
sxkdhx	7.365710694	1023
sxk9pp	15.83766247	0
sxkc92	19.53603875	0
sxk9s8	6.79333156	0
sxkc07	20.75249592	0
sxkd2g	16.25442568	1102
sxk94p	14.85199294	943
sxk661	38.81093073	1493
sxkc2x	17.22007447	0
sxk3qq	23.61327152	0
sxkd31	14.79048697	1294
sxkdt8	13.59029261	0
sxk1gh	63.6815887	0
sxkf1w	20.37541512	1246
sxk9m6	11.01276779	806
sxk9s8	6.79333156	0
sxkbb8	26.4889968	84
sxkbfu	30.50461073	886
sxk3gs	32.35668204	199
sxk9my	9.640891123	0
sxk96w	10.31722349	0
sxk6q1	24.65217806	0
sxkb96	31.08718974	0
sxkc31	20.61380577	0
sxk9m7	10.43647849	0
sxk4x8	48.77021193	0
sxkf1w	20.37541512	0
sxk936	15.26857998	0
sx7cwq	81.26386202	1016
sxk96w	10.31722349	94
sxkf1t	20.18311939	1484
sxkcd3	22.85959926	0
sxk99e	11.35725807	0
sxk3z7	18.53096393	0
sxk656	33.53629247	1092
sxk9wd	9.880286768	0
sxk3je	29.00313965	0
sxk3r1	22.37169997	0
sxk98y	13.36358644	0
sxk98b	14.65239543	179
sxkd31	14.79048697	0
sxkbdn	30.96549561	0
sxk961	13.86041867	0
sxk9qg	13.38678268	0
sxk3jr	28.67136923	1446
sxk3s4	31.01646885	0
sxk9jz	13.39713746	0
sxkbsj	36.78870941	1323
sxk664	38.94855005	0
sxkc3k	20.51194101	539
sxkbhm	44.2577075	580
sxkb8j	27.0099904	0
sxk384	45.60516559	0
sxkc41	26.44069534	295
sxkbjz	47.28964506	562
sxkb8f	30.03400755	0
sxk37r	34.09355018	0
sxk971	11.98910754	1410
sx7ghd	90.68238912	0
sxk6q5	25.10041354	0
sxk9q8	14.23307886	176
sxk9jy	13.95839473	0
sxkdjj	6.652542194	1470
sxk6k6	30.95431756	0
sxk968	13.35599727	0
sxk936	15.26857998	0
sxk6ws	26.18559758	0
sxk4r9	47.83702538	0
sxk3ce	39.72411254	1009
sxk3xe	18.28670514	1135
sxk99x	10.53183549	0
sxkbue	36.11692972	22
sxhzvq	49.91737004	49
sxk90p	19.97469916	0
sxk9bn	15.8689968	0
sxk93t	13.36122822	0
sxk92s	16.69016974	0
sxkc0b	23.35548465	0
sx7cww	80.34290762	1069
sxk8zb	24.96076521	120
sxk3w2	23.22744781	0
sxkds3	13.43509872	0
sxk38y	42.6084084	1428
sxkb99	32.12850007	0
sxk9cd	10.25770263	0
sxk9qx	11.01165228	326
sxk90h	21.15058729	0
sxk9kt	8.617181441	0
sxk6g7	38.55348922	0
sxk979	11.39106978	0
sxk9hu	14.18869497	0
sxk6nw	22.31762944	0
sxk67f	32.71819348	705
sxk93s	13.76210415	210
sxkd49	7.499419983	0
sxk675	35.54063569	233
sxkbbd	25.50949463	1533
sxk680	46.99623462	142
sxk3px	21.46159016	0
sxk9k6	10.41299564	0
sxkc61	23.8124228	164
sxk9r1	14.91160682	0
sxkd00	16.05374644	0
sxk91k	17.97372504	1473
sxk1u6	59.08012671	0
sxkf2d	18.04686398	0
sxkd85	21.51589047	0
sxk9jn	13.13154258	841
sxkdhn	6.786137506	0
sxk9p0	19.34040019	85
sxk8xw	25.57623492	6
sxk8xs	26.6653672	0
sxk3pz	20.71095735	38
sxk99r	11.42990053	1287
sxk3eu	31.732735	0
sxk9bs	13.93582043	0
sxk376	34.88774076	635
sxk9px	17.06685477	0
sxkbep	33.18247178	0
sxk4pv	46.55583417	0
sxk9ds	7.837584369	0
sxkcd9	23.74892705	1406
sxk90z	17.86977536	0
sxkd2t	17.72944284	0
sxk3gs	32.35668204	0
sxk4pt	47.46910758	1074
sxkc4x	26.0160202	0
sxk63b	39.58431066	1422
sxk1fp	67.39970326	0
sxk9pb	20.91191944	0
sxkd1w	12.23619727	1146
sxk1w2	52.1643302	0
sxk9rh	13.61069751	0
sxkdm0	8.365921585	0
sxkbhp	42.72890106	0
sxkbsp	36.02631045	0
sxk9c8	10.40538695	0
sxk98u	13.69781235	0
sxk3t9	25.73283986	0
sx7chk	89.75664429	732
sxk1wc	50.25630944	1365
sxk9m7	10.43647849	0
sxkd1c	10.00428199	1334
sxk97h	10.32731554	1606
sxk3p4	24.76703273	1271
sxk1t4	56.60107232	0
sxkbgp	30.15065855	0
sxk60v	42.9060648	445
sxkbff	31.28142182	764
sxk6p4	19.90841108	1135
sxkc5m	29.03538811	0
sxk6nr	23.38097916	0
sxkcd3	22.85959926	0
sxk3jt	28.40135365	0
sx7cmq	85.29339166	778
sxk9kd	10.4447273	100
sxk3qb	23.47628418	847
sx7fvd	85.95607515	938
sxkc61	23.8124228	1309
sxkc29	19.08092604	0
sxk6u1	35.55786467	0
sxk9vc	5.566989284	0
sxk9pm	17.36876398	0
sxkc15	22.79101488	0
sxk975	10.87508226	0
sxkcfs	22.94071034	733
sxk9jz	13.39713746	1124
sxkbhk	44.71680091	0
sxk997	12.19495687	334
sxk3eq	33.42272837	0
sxk4pt	47.46910758	0
sxkc0f	22.50567943	0
sxk96p	11.16452102	0
sxk1qx	51.33648042	0
sxk3sc	28.42628986	551
sxk9re	15.40467783	0
sxkb8m	27.49100168	804
sxk3hv	30.86515754	0
sxk8xp	24.21397409	404
sxkdt8	13.59029261	0
sxk9ec	6.433530625	541
sxk3k3	31.59604978	0
sxkbgk	31.97013645	0
sxk98q	15.16333206	0
sxk6xh	24.71334529	0
sx7fvb	84.80161632	0
sxk3x2	19.72788901	0
sxk387	44.6170462	0
sx7fvb	84.80161632	176
sx7cv0	85.82658017	0
sxkb98	32.62014225	1370
sxk9q8	14.23307886	0
sxk9j9	16.5423581	0
sxk97w	8.467140273	0
sxk9jm	13.93924887	0
sxk8yk	20.32136077	973
sxkbsb	40.87633201	0
sxk8zs	22.39188526	0
sxk1dn	67.45142909	0
sxk9tx	5.135308269	0
sxk9m1	11.34133546	613
sxkbb0	25.44692068	1565
sxk9q5	11.67952382	326
sxkb90	31.56394785	1596
sxk3ey	31.58773336	0
sxk3zx	17.77323395	0
sxk3ze	17.60952172	694
sxk9kx	7.400702069	754
sxk92j	17.95720589	0
sxk8ym	19.75156773	0
sxk37c	33.33063443	312
sxk3z7	18.53096393	239
sxk9n1	17.13750764	529
sxk3k3	31.59604978	670
sxk3k8	30.95924828	0
sxk983	16.06760757	0
sxk9we	9.551797004	0
sxk989	15.21962289	0
sxkbdx	31.82587636	0
sxk3ww	21.52054149	1528
sxk96e	11.79189798	0
sx7chk	89.75664429	0
sxkbj9	49.19368726	1408
sxk8zk	21.91583298	1213
sxkbg1	32.38188074	0
sxkd40	8.926823234	0
sxk6qs	23.6755925	0
sxk90g	19.62845333	0
sxkcf2	22.09305768	294
sxkb6q	35.27704998	0
sxk9kt	8.617181441	0
sxkbgb	34.92140461	797
sxk9pr	16.43788507	0
sxk96h	12.45045559	0
sxkc44	26.07648896	0
sxk3rv	18.77235729	638
sxkbg7	32.33761579	0
sxkbd0	33.7443535	815
sxk3kt	29.93880802	0
sxk9qk	11.7200363	1636
sxk99g	10.53360806	1556
sxk1tw	54.56522167	899
sxkd9d	17.3755372	0
sxkbjd	48.7534983	0
sxk94q	14.87584674	0
sxk1dt	65.64437989	0
sxkbm9	45.78246876	206
sxkdqj	12.6882308	0
sxk9g8	3.412945714	1272
sxk97q	8.822169883	260
sxk3xh	19.9270832	0
sxkdkk	10.3778789	1051
sxk4pb	46.2644952	986
sxk3xx	17.78390195	322
sxk9n1	17.13750764	0
sxk90t	19.38203806	482
sxkdh6	4.263930935	0
sxk3t5	27.2783083	1442
sxk8zp	19.86567391	795
sxkcdj	21.41604114	0
sxk97z	7.608227654	0
sxk9m9	11.91026442	0
sxk9p4	18.30591671	0
sxk3sb	28.56556503	0
sxkbbc	26.56011079	0
sxk9ds	7.837584369	0
sxk3pq	22.56848726	0
sxk6mr	28.61718478	214
sxk3sb	28.56556503	0
sxk9t2	7.637537328	456
sxk3ku	29.24413606	0
sxk3m1	29.01954597	0
sxk325	46.33152952	1355
sxkdkb	8.120093373	1057
sxk6w7	26.59769806	1121
sxk1ej	63.80404161	0
sxk6w5	27.37052193	0
sxkf25	16.83291679	1380
sxk906	21.3321221	1053
sxkdkv	11.12566816	41
sxk94r	14.35043968	0
sxk6r8	19.30456905	0
sxkd82	19.6068263	0
sx7cx4	78.64791802	0
sxk61q	41.17699201	0
sxk93t	13.36122822	0
sxk921	19.24807414	899
sxk8z7	22.44750322	269
sxkdt8	13.59029261	0
sx7cm5	86.41083495	0
sx7ghb	89.48540402	435
sxkc2b	20.18745145	536
sxk91v	16.38272169	0
sxk6ms	27.03432668	0
sxk9jq	13.34926109	1556
sx7fw8	81.21539791	0
sxk3r2	21.89349138	0
sxkfpq	40.97563988	0
sxkdke	9.800175752	109
sxkbs7	38.28047566	630
sxk3jr	28.67136923	0
sxkf1r	19.72602705	1335
sxkc58	31.35852628	1051
sxkb92	32.08311296	0
sxk3w2	23.22744781	1159
sxk3xj	19.80340725	0
sxkcdh	21.53058475	0
sxk9ph	17.29604651	0
sxk8yv	20.50341183	1235
sxk90q	19.64952546	0
sxk3we	21.86077909	407
sxk3xg	17.40055118	987
sxk6q1	24.65217806	0
sx7fvr	87.5541594	0
sxkd2g	16.25442568	0
sxk3gm	33.29306881	0
sxk9qh	11.17120381	826
sxk96s	11.28862949	0
sxkc31	20.61380577	1330
sxk377	34.70881795	0
sxk456	62.88630299	67
sxkc23	18.33600596	1365
sxk406	73.91863672	139
sxk9j9	16.5423581	1416
sxk6qs	23.6755925	0
sxkbjd	48.7534983	1100
sxk3kf	29.65333303	266
sxkc51	29.47094249	474
sxk3jw	28.11558195	0
sxk8xy	26.01827204	0
sxkdh3	3.652668757	0
sx7cmw	84.3755372	1226
sxk3j5	30.6079108	566
sxk9s0	6.820996541	0
sxk9rc	16.89869433	0
sxk3x5	20.06863553	0
sxkcej	25.05574508	357
sxk9bf	13.0180486	404
sxk6x1	23.62605049	0
sxk3s8	29.46217691	809
sxk9bb	13.13514185	0
sxk93x	12.61029682	0
sxkd94	18.51920994	613
sxk9q8	14.23307886	0
sxkdsf	14.15343247	84
sxk373	35.07641149	0
sxk972	12.23739814	0
sxk94r	14.35043968	0
sxkcv1	32.17500902	1182
sxkbfb	32.08604908	60
sxkdkf	9.318282923	1248
sxk3qb	23.47628418	0
sxk9kp	7.426106833	589
sxk6e0	36.49259631	0
sxk9dg	7.471797484	0
sxk60t	43.81796693	680
sxk91w	16.4419431	0
sxk9m4	10.74791219	0
sxk3hx	31.19530341	0
sxk3w3	23.0564497	242
sxkbfu	30.50461073	0
sxkdd4	16.35960953	0
sxk3z9	17.65462118	0
sxk38z	42.56687666	229
sxk9dq	8.082921534	0
sxk6xh	24.71334529	0
sxkfnc	38.76114528	0
sxk9re	15.40467783	0
sxkbfx	28.65189161	0
sxk8z8	24.49973279	0
sxk9q6	12.7019721	0
sxkbkk	41.15518415	1467
sxk9d3	9.669860996	114
sxkdj2	4.698683104	1068
